00000,0.00000e+00,0.00000e+00,4.19450e-28,4.19450e-28,-4.19534e-28,1.11854e-28,4.19450e-28,-4.195335e-28
00006,1.60000e+00,2.93037e-11,2.90680e-11,5.83717e-11,-6.11215e-11,1.32345e-11,6.85511e-12,-1.917874e-11
00012,3.20000e+00,1.72095e-10,6.96840e-11,2.41779e-10,-2.49582e-10,3.40709e-11,6.29636e-12,-3.953816e-11
00018,4.80000e+00,4.28148e-10,1.00571e-10,5.28719e-10,-5.40625e-10,5.02751e-11,4.28993e-12,-5.402045e-11
00024,6.40000e+00,7.63257e-10,1.19946e-10,8.83203e-10,-8.97788e-10,6.05264e-11,2.51904e-12,-6.273061e-11
00030,8.00000e+00,1.14477e-09,1.30229e-10,1.27500e-09,-1.29104e-09,6.59902e-11,1.18802e-12,-6.703114e-11
00036,9.60000e+00,1.54831e-09,1.34154e-10,1.68247e-09,-1.69911e-09,6.80805e-11,3.35010e-13,-6.838415e-11
00042,1.12000e+01,1.95711e-09,1.33775e-10,2.09088e-09,-2.10753e-09,6.78781e-11,-2.92789e-13,-6.763699e-11
00048,1.28000e+01,2.35971e-09,1.30483e-10,2.49019e-09,-2.50650e-09,6.61203e-11,-7.08147e-13,-6.552301e-11
00054,1.44000e+01,2.74844e-09,1.25211e-10,2.87365e-09,-2.88931e-09,6.33034e-11,-9.91323e-13,-6.245372e-11
00060,1.60000e+01,3.11781e-09,1.18510e-10,3.23632e-09,-3.25115e-09,5.97206e-11,-1.19349e-12,-5.869736e-11
00066,1.76000e+01,3.46403e-09,1.10828e-10,3.57486e-09,-3.58869e-09,5.56114e-11,-1.34019e-12,-5.445279e-11
00072,1.92000e+01,3.78435e-09,1.02422e-10,3.88677e-09,-3.89950e-09,5.11126e-11,-1.43755e-12,-4.987074e-11
00078,2.08000e+01,4.07687e-09,9.35539e-11,4.17042e-09,-4.18198e-09,4.63636e-11,-1.50174e-12,-4.506509e-11
00084,2.24000e+01,4.34041e-09,8.44167e-11,4.42483e-09,-4.43517e-09,4.14676e-11,-1.53385e-12,-4.014031e-11
00090,2.40000e+01,4.57438e-09,7.51895e-11,4.64957e-09,-4.65868e-09,3.65203e-11,-1.53783e-12,-3.518789e-11
00096,2.56000e+01,4.77873e-09,6.60340e-11,4.84476e-09,-4.85263e-09,3.16078e-11,-1.51400e-12,-3.029560e-11
