00000,0.00000e+00,0.00000e+00,4.39825e-22,4.39825e-22,-4.39913e-22,1.11854e-28,4.39825e-22,-4.399128e-22
00006,1.52588e-06,3.80836e-11,4.45271e-05,4.45272e-05,-4.45328e-05,1.93700e-11,1.31551e-05,-1.315666e-05
00012,3.05176e-06,3.15158e-10,1.69570e-04,1.69570e-04,-1.69603e-04,7.95666e-11,2.63603e-05,-2.636693e-05
00018,4.57764e-06,1.07387e-09,3.73034e-04,3.73035e-04,-3.73125e-04,1.79701e-10,3.92373e-05,-3.924870e-05
00024,6.10352e-06,2.54937e-09,6.51649e-04,6.51651e-04,-6.51822e-04,3.18139e-10,5.14026e-05,-5.142122e-05
00030,7.62940e-06,4.96532e-09,1.00131e-03,1.00131e-03,-1.00160e-03,4.92813e-10,6.29747e-05,-6.299507e-05
00036,9.15527e-06,8.53025e-09,1.41603e-03,1.41604e-03,-1.41651e-03,7.00709e-10,7.34681e-05,-7.350505e-05
00042,1.06812e-05,1.34352e-08,1.88981e-03,1.88982e-03,-1.89051e-03,9.38788e-10,8.25906e-05,-8.262900e-05
00048,1.22070e-05,1.98500e-08,2.41540e-03,2.41542e-03,-2.41633e-03,1.20338e-09,9.08257e-05,-9.086403e-05
00054,1.37329e-05,2.79209e-08,2.98424e-03,2.98427e-03,-2.98540e-03,1.49016e-09,9.74337e-05,-9.747115e-05
00060,1.52588e-05,3.77676e-08,3.58734e-03,3.58738e-03,-3.58873e-03,1.79456e-09,1.02568e-04,-1.026073e-04
00066,1.67847e-05,4.94818e-08,4.21560e-03,4.21565e-03,-4.21722e-03,2.11195e-09,1.06140e-04,-1.061773e-04
00072,1.83105e-05,6.31264e-08,4.85874e-03,4.85880e-03,-4.86058e-03,2.43713e-09,1.07829e-04,-1.078649e-04
00078,1.98364e-05,7.87330e-08,5.50694e-03,5.50702e-03,-5.50899e-03,2.76510e-09,1.07949e-04,-1.079840e-04
00084,2.13623e-05,9.63027e-08,6.14988e-03,6.14998e-03,-6.15213e-03,3.09060e-09,1.06176e-04,-1.062085e-04
00090,2.28882e-05,1.15806e-07,6.77782e-03,6.77794e-03,-6.78025e-03,3.40869e-09,1.03172e-04,-1.032006e-04
00096,2.44141e-05,1.37181e-07,7.38045e-03,7.38059e-03,-7.38304e-03,3.71411e-09,9.82885e-05,-9.831527e-05
00102,2.59399e-05,1.60339e-07,7.94815e-03,7.94831e-03,-7.95090e-03,4.00196e-09,9.21954e-05,-9.222385e-05
00108,2.74658e-05,1.85162e-07,8.47378e-03,8.47396e-03,-8.47667e-03,4.26859e-09,8.43324e-05,-8.435217e-05
00114,2.89917e-05,2.11507e-07,8.94652e-03,8.94673e-03,-8.94953e-03,4.50850e-09,7.48788e-05,-7.489694e-05
00120,3.05176e-05,2.39203e-07,9.36037e-03,9.36060e-03,-9.36349e-03,4.71859e-09,6.45943e-05,-6.461021e-05
00126,3.20434e-05,2.68061e-07,9.70844e-03,9.70871e-03,-9.71166e-03,4.89536e-09,5.32232e-05,-5.323770e-05
00132,3.35693e-05,2.97874e-07,9.98430e-03,9.98460e-03,-9.98759e-03,5.03550e-09,3.84518e-05,-3.846510e-05
00138,3.50952e-05,3.28418e-07,1.01859e-02,1.01863e-02,-1.01893e-02,5.13797e-09,2.55669e-05,-2.557810e-05
00144,3.66211e-05,3.59456e-07,1.03103e-02,1.03107e-02,-1.03137e-02,5.20120e-09,1.51389e-05,-1.514754e-05
00150,3.81469e-05,3.90749e-07,1.03539e-02,1.03543e-02,-1.03574e-02,5.22337e-09,2.39334e-06,-2.398892e-06
00156,3.96728e-05,4.22049e-07,1.03123e-02,1.03127e-02,-1.03157e-02,5.20218e-09,-1.68261e-05,1.682698e-05
00162,4.11987e-05,4.53111e-07,1.01971e-02,1.01975e-02,-1.02005e-02,5.14355e-09,-2.61725e-05,2.617221e-05
00168,4.27246e-05,4.83692e-07,9.99950e-03,9.99999e-03,-1.00030e-02,5.04299e-09,-3.91086e-05,3.911263e-05
00174,4.42505e-05,5.13555e-07,9.72670e-03,9.72722e-03,-9.73016e-03,4.90407e-09,-5.33999e-05,5.340868e-05
00180,4.57763e-05,5.42478e-07,9.38563e-03,9.38617e-03,-9.38906e-03,4.73033e-09,-6.19389e-05,6.194496e-05
00186,4.73022e-05,5.70251e-07,8.97733e-03,8.97790e-03,-8.98072e-03,4.52227e-09,-7.23475e-05,7.235555e-05
00192,4.88281e-05,5.96684e-07,8.51007e-03,8.51066e-03,-8.51340e-03,4.28406e-09,-8.16640e-05,8.167319e-05
00198,5.03540e-05,6.21608e-07,7.99241e-03,7.99303e-03,-7.99571e-03,4.02007e-09,-8.94302e-05,8.942960e-05
00204,5.18798e-05,6.44877e-07,7.42968e-03,7.43033e-03,-7.43298e-03,3.73296e-09,-9.66808e-05,9.668461e-05
00210,5.34057e-05,6.66369e-07,6.83334e-03,6.83401e-03,-6.83662e-03,3.42857e-09,-1.01407e-04,1.014102e-04
00216,5.49316e-05,6.85994e-07,6.21195e-03,6.21264e-03,-6.21522e-03,3.11123e-09,-1.04880e-04,1.048814e-04
00222,5.64575e-05,7.03688e-07,5.57564e-03,5.57634e-03,-5.57890e-03,2.78609e-09,-1.06560e-04,1.065594e-04
00228,5.79834e-05,7.19421e-07,4.93414e-03,4.93486e-03,-4.93741e-03,2.45810e-09,-1.06821e-04,1.068193e-04
00234,5.95092e-05,7.33190e-07,4.29788e-03,4.29861e-03,-4.30116e-03,2.13255e-09,-1.05255e-04,1.052512e-04
00240,6.10351e-05,7.45027e-07,3.67693e-03,3.67768e-03,-3.68025e-03,1.81458e-09,-1.02000e-04,1.019928e-04
00246,6.25610e-05,7.54991e-07,3.08090e-03,3.08165e-03,-3.08425e-03,1.50908e-09,-9.72346e-05,9.722900e-05
00252,6.40869e-05,7.63171e-07,2.51968e-03,2.52045e-03,-2.52308e-03,1.22109e-09,-9.06935e-05,9.068356e-05
00258,6.56128e-05,7.69688e-07,2.00172e-03,2.00249e-03,-2.00518e-03,9.54915e-10,-8.30110e-05,8.300423e-05
00264,6.71387e-05,7.74684e-07,1.53557e-03,1.53634e-03,-1.53906e-03,7.14929e-10,-7.37688e-05,7.376232e-05
00270,6.86646e-05,7.78328e-07,1.12816e-03,1.12894e-03,-1.13168e-03,5.04665e-10,-6.38309e-05,6.383385e-05
00276,7.01905e-05,7.80809e-07,7.86879e-04,7.87659e-04,-7.90389e-04,3.27918e-10,-5.20922e-05,5.209326e-05
00282,7.17164e-05,7.82336e-07,5.16440e-04,5.17223e-04,-5.19923e-04,1.87095e-10,-3.99283e-05,3.993214e-05
