0.00000e+00,1.35382e-05,-2.99118e-07,-3.67557e-02,-4.30494e-05
2.60415e-02,1.35308e-05,-2.98969e-07,-3.67373e-02,-4.30264e-05
5.20829e-02,1.35092e-05,-2.98506e-07,-3.66804e-02,-4.29573e-05
7.81244e-02,1.34732e-05,-2.97728e-07,-3.65848e-02,-4.28421e-05
1.04166e-01,1.34222e-05,-2.96609e-07,-3.64473e-02,-4.26811e-05
1.30207e-01,1.33567e-05,-2.95170e-07,-3.62704e-02,-4.24744e-05
1.56249e-01,1.32777e-05,-2.93432e-07,-3.60569e-02,-4.22223e-05
1.82290e-01,1.31845e-05,-2.91382e-07,-3.58050e-02,-4.19249e-05
2.08332e-01,1.30769e-05,-2.89013e-07,-3.55139e-02,-4.15826e-05
2.34373e-01,1.29552e-05,-2.86328e-07,-3.51839e-02,-4.11958e-05
2.60415e-01,1.28196e-05,-2.83334e-07,-3.48161e-02,-4.07648e-05
2.86456e-01,1.26703e-05,-2.80037e-07,-3.44110e-02,-4.02903e-05
3.12498e-01,1.25074e-05,-2.76441e-07,-3.39691e-02,-3.97725e-05
3.38539e-01,1.23312e-05,-2.72548e-07,-3.34907e-02,-3.92122e-05
3.64580e-01,1.21417e-05,-2.68364e-07,-3.29765e-02,-3.86099e-05
3.90622e-01,1.19393e-05,-2.63891e-07,-3.24269e-02,-3.79663e-05
4.16663e-01,1.17241e-05,-2.59136e-07,-3.18427e-02,-3.72820e-05
4.42705e-01,1.14963e-05,-2.54099e-07,-3.12237e-02,-3.65578e-05
4.68746e-01,1.12562e-05,-2.48790e-07,-3.05713e-02,-3.57944e-05
4.94788e-01,1.10040e-05,-2.43214e-07,-2.98861e-02,-3.49927e-05
5.20829e-01,1.07401e-05,-2.37379e-07,-2.91691e-02,-3.41535e-05
5.46871e-01,1.04647e-05,-2.31289e-07,-2.84207e-02,-3.32778e-05
5.72912e-01,1.01781e-05,-2.24952e-07,-2.76421e-02,-3.23664e-05
5.98954e-01,9.88053e-06,-2.18375e-07,-2.68339e-02,-3.14204e-05
6.24995e-01,9.57242e-06,-2.11565e-07,-2.59971e-02,-3.04407e-05
6.51037e-01,9.25407e-06,-2.04529e-07,-2.51325e-02,-2.94284e-05
6.77078e-01,8.92581e-06,-1.97274e-07,-2.42411e-02,-2.83847e-05
7.03120e-01,8.58800e-06,-1.89809e-07,-2.33238e-02,-2.73105e-05
7.29161e-01,8.24099e-06,-1.82142e-07,-2.23816e-02,-2.62071e-05
7.55203e-01,7.88515e-06,-1.74279e-07,-2.14154e-02,-2.50756e-05
7.81245e-01,7.52087e-06,-1.66230e-07,-2.04263e-02,-2.39172e-05
8.07286e-01,7.14854e-06,-1.58002e-07,-1.94153e-02,-2.27333e-05
8.33328e-01,6.76855e-06,-1.49606e-07,-1.83836e-02,-2.15250e-05
8.59369e-01,6.38132e-06,-1.41047e-07,-1.73319e-02,-2.02936e-05
8.85411e-01,5.98726e-06,-1.32337e-07,-1.62616e-02,-1.90406e-05
9.11452e-01,5.58678e-06,-1.23486e-07,-1.51740e-02,-1.77671e-05
9.37494e-01,5.18032e-06,-1.14503e-07,-1.40701e-02,-1.64746e-05
9.63536e-01,4.76831e-06,-1.05397e-07,-1.29511e-02,-1.51645e-05
9.89577e-01,4.35120e-06,-9.61778e-08,-1.18183e-02,-1.38381e-05
1.01562e+00,3.92943e-06,-8.68564e-08,-1.06729e-02,-1.24969e-05
1.04166e+00,3.50345e-06,-7.74423e-08,-9.51610e-03,-1.11423e-05
1.06770e+00,3.07371e-06,-6.79456e-08,-8.34915e-03,-9.77584e-06
1.09374e+00,2.64069e-06,-5.83764e-08,-7.17329e-03,-8.39887e-06
1.11979e+00,2.20484e-06,-4.87451e-08,-5.98980e-03,-7.01291e-06
1.14583e+00,1.76663e-06,-3.90620e-08,-4.79993e-03,-5.61943e-06
1.17187e+00,1.32652e-06,-2.93371e-08,-3.60495e-03,-4.21994e-06
1.19791e+00,8.85002e-07,-1.95810e-08,-2.40612e-03,-2.81593e-06
1.22395e+00,4.42533e-07,-9.80411e-09,-1.20473e-03,-1.40890e-06
1.24999e+00,-4.11075e-10,-1.68067e-11,-2.06520e-06,-3.60873e-10
1.27604e+00,-4.43356e-07,9.77277e-09,1.20088e-03,1.40818e-06
1.30208e+00,-8.85828e-07,1.95518e-08,2.40253e-03,2.81521e-06
1.32812e+00,-1.32735e-06,2.93097e-08,3.60158e-03,4.21922e-06
1.35416e+00,-1.76745e-06,3.90362e-08,4.79677e-03,5.61872e-06
1.38020e+00,-2.20566e-06,4.87208e-08,5.98681e-03,7.01220e-06
1.40624e+00,-2.64151e-06,5.83533e-08,7.17045e-03,8.39818e-06
1.43229e+00,-3.07453e-06,6.79228e-08,8.34635e-03,9.77516e-06
1.45833e+00,-3.50425e-06,7.74197e-08,9.51333e-03,1.11417e-05
1.48437e+00,-3.93023e-06,8.68332e-08,1.06701e-02,1.24963e-05
1.51041e+00,-4.35199e-06,9.61539e-08,1.18154e-02,1.38375e-05
1.53645e+00,-4.76909e-06,1.05371e-07,1.29480e-02,1.51638e-05
1.56249e+00,-5.18109e-06,1.14476e-07,1.40668e-02,1.64740e-05
1.58854e+00,-5.58754e-06,1.23458e-07,1.51706e-02,1.77665e-05
1.61458e+00,-5.98800e-06,1.32308e-07,1.62580e-02,1.90400e-05
1.64062e+00,-6.38205e-06,1.41017e-07,1.73281e-02,2.02931e-05
1.66666e+00,-6.76927e-06,1.49575e-07,1.83797e-02,2.15244e-05
1.69270e+00,-7.14925e-06,1.57973e-07,1.94118e-02,2.27328e-05
1.71874e+00,-7.52158e-06,1.66203e-07,2.04231e-02,2.39167e-05
1.74479e+00,-7.88586e-06,1.74256e-07,2.14126e-02,2.50751e-05
1.77083e+00,-8.24169e-06,1.82122e-07,2.23792e-02,2.62066e-05
1.79687e+00,-8.58870e-06,1.89793e-07,2.33218e-02,2.73100e-05
1.82291e+00,-8.92651e-06,1.97262e-07,2.42396e-02,2.83843e-05
1.84895e+00,-9.25477e-06,2.04520e-07,2.51314e-02,2.94281e-05
1.87500e+00,-9.57312e-06,2.11560e-07,2.59964e-02,3.04404e-05
1.90104e+00,-9.88122e-06,2.18373e-07,2.68337e-02,3.14201e-05
1.92708e+00,-1.01787e-05,2.24954e-07,2.76423e-02,3.23661e-05
1.95312e+00,-1.04654e-05,2.31294e-07,2.84214e-02,3.32775e-05
1.97916e+00,-1.07408e-05,2.37387e-07,2.91702e-02,3.41533e-05
2.00520e+00,-1.10047e-05,2.43227e-07,2.98877e-02,3.49925e-05
2.03125e+00,-1.12568e-05,2.48808e-07,3.05735e-02,3.57942e-05
2.05729e+00,-1.14969e-05,2.54122e-07,3.12266e-02,3.65576e-05
2.08333e+00,-1.17247e-05,2.59167e-07,3.18464e-02,3.72818e-05
2.10937e+00,-1.19399e-05,2.63935e-07,3.24323e-02,3.79661e-05
2.13541e+00,-1.21424e-05,2.68422e-07,3.29837e-02,3.86098e-05
2.16146e+00,-1.23318e-05,2.72623e-07,3.34999e-02,3.92121e-05
2.18750e+00,-1.25081e-05,2.76532e-07,3.39802e-02,3.97724e-05
2.21354e+00,-1.26709e-05,2.80146e-07,3.44243e-02,4.02902e-05
2.23958e+00,-1.28203e-05,2.83460e-07,3.48316e-02,4.07648e-05
2.26562e+00,-1.29559e-05,2.86473e-07,3.52018e-02,4.11957e-05
2.29166e+00,-1.30775e-05,2.89177e-07,3.55341e-02,4.15825e-05
2.31771e+00,-1.31852e-05,2.91567e-07,3.58277e-02,4.19248e-05
2.34375e+00,-1.32784e-05,2.93639e-07,3.60824e-02,4.22222e-05
2.36979e+00,-1.33573e-05,2.95398e-07,3.62985e-02,4.24744e-05
2.39583e+00,-1.34227e-05,2.96857e-07,3.64778e-02,4.26811e-05
2.42187e+00,-1.34736e-05,2.98001e-07,3.66184e-02,4.28421e-05
2.44792e+00,-1.35096e-05,2.98807e-07,3.67174e-02,4.29572e-05
2.47396e+00,-1.35312e-05,2.99290e-07,3.67767e-02,4.30264e-05
