00000,0.00000e+00,0.00000e+00,5.49782e-23,5.49782e-23,-5.49891e-23,1.11854e-28,5.49782e-23,-5.498910e-23
00006,1.22070e-05,3.80835e-11,5.56588e-06,5.56591e-06,-5.56662e-06,1.93700e-11,1.64439e-06,-1.644591e-06
00012,2.44141e-05,3.15156e-10,2.11961e-05,2.11964e-05,-2.12006e-05,7.95661e-11,3.29501e-06,-3.295910e-06
00018,3.66211e-05,1.07387e-09,4.66289e-05,4.66299e-05,-4.66412e-05,1.79699e-10,4.90460e-06,-4.906176e-06
00024,4.88281e-05,2.54934e-09,8.14551e-05,8.14576e-05,-8.14790e-05,3.18135e-10,6.42523e-06,-6.427817e-06
00030,6.10352e-05,4.96526e-09,1.25162e-04,1.25167e-04,-1.25202e-04,4.92805e-10,7.87169e-06,-7.874673e-06
00036,7.32422e-05,8.53013e-09,1.77000e-04,1.77009e-04,-1.77068e-04,7.00695e-10,9.18317e-06,-9.188388e-06
00042,8.54492e-05,1.34350e-08,2.36220e-04,2.36234e-04,-2.36320e-04,9.38766e-10,1.03233e-05,-1.032892e-05
00048,9.76562e-05,1.98496e-08,3.01917e-04,3.01936e-04,-3.02051e-04,1.20335e-09,1.13528e-05,-1.135866e-05
00054,1.09863e-04,2.79203e-08,3.73019e-04,3.73047e-04,-3.73189e-04,1.49012e-09,1.21787e-05,-1.218460e-05
00060,1.22070e-04,3.77666e-08,4.48403e-04,4.48440e-04,-4.48610e-04,1.79450e-09,1.28204e-05,-1.282690e-05
00066,1.34277e-04,4.94805e-08,5.26930e-04,5.26980e-04,-5.27176e-04,2.11187e-09,1.32666e-05,-1.327303e-05
00072,1.46484e-04,6.31245e-08,6.07317e-04,6.07380e-04,-6.07602e-04,2.43703e-09,1.34776e-05,-1.348418e-05
00078,1.58691e-04,7.87304e-08,6.88336e-04,6.88415e-04,-6.88662e-04,2.76497e-09,1.34927e-05,-1.349943e-05
00084,1.70898e-04,9.62993e-08,7.68697e-04,7.68794e-04,-7.69063e-04,3.09045e-09,1.32711e-05,-1.327784e-05
00090,1.83105e-04,1.15801e-07,8.47183e-04,8.47298e-04,-8.47588e-04,3.40851e-09,1.28950e-05,-1.290159e-05
00096,1.95312e-04,1.37176e-07,9.22502e-04,9.22640e-04,-9.22947e-04,3.71389e-09,1.22845e-05,-1.229106e-05
00102,2.07519e-04,1.60332e-07,9.93456e-04,9.93616e-04,-9.93941e-04,4.00171e-09,1.15224e-05,-1.152940e-05
00108,2.19726e-04,1.85154e-07,1.05915e-03,1.05934e-03,-1.05968e-03,4.26831e-09,1.05398e-05,-1.054602e-05
00114,2.31933e-04,2.11497e-07,1.11823e-03,1.11845e-03,-1.11880e-03,4.50817e-09,9.35826e-06,-9.364464e-06
00120,2.44140e-04,2.39190e-07,1.16996e-03,1.17020e-03,-1.17056e-03,4.71823e-09,8.07316e-06,-8.079285e-06
00126,2.56347e-04,2.68047e-07,1.21346e-03,1.21372e-03,-1.21409e-03,4.89495e-09,6.65163e-06,-6.657714e-06
00132,2.68555e-04,2.97857e-07,1.24793e-03,1.24823e-03,-1.24860e-03,5.03506e-09,4.80509e-06,-4.811158e-06
00138,2.80762e-04,3.28398e-07,1.27312e-03,1.27345e-03,-1.27383e-03,5.13749e-09,3.19455e-06,-3.200435e-06
00144,2.92969e-04,3.59433e-07,1.28866e-03,1.28902e-03,-1.28940e-03,5.20068e-09,1.89085e-06,-1.896476e-06
00150,3.05176e-04,3.90723e-07,1.29410e-03,1.29449e-03,-1.29488e-03,5.22281e-09,2.97320e-07,-3.025847e-07
00156,3.17383e-04,4.22019e-07,1.28889e-03,1.28931e-03,-1.28969e-03,5.20159e-09,-2.10462e-06,2.100177e-06
00162,3.29590e-04,4.53078e-07,1.27449e-03,1.27494e-03,-1.27532e-03,5.14296e-09,-3.25802e-06,3.253481e-06
00168,3.41797e-04,4.83654e-07,1.24978e-03,1.25026e-03,-1.25064e-03,5.04234e-09,-4.84410e-06,4.840210e-06
00174,3.54004e-04,5.13513e-07,1.21567e-03,1.21619e-03,-1.21656e-03,4.90341e-09,-6.67126e-06,6.668069e-06
00180,3.66211e-04,5.42432e-07,1.17303e-03,1.17357e-03,-1.17394e-03,4.72963e-09,-7.74421e-06,7.740838e-06
00186,3.78418e-04,5.70202e-07,1.12199e-03,1.12256e-03,-1.12291e-03,4.52156e-09,-9.04418e-06,9.041210e-06
00192,3.90625e-04,5.96630e-07,1.06358e-03,1.06418e-03,-1.06452e-03,4.28334e-09,-1.02081e-05,1.020553e-05
00198,4.02832e-04,6.21550e-07,9.98872e-04,9.99494e-04,-9.99829e-04,4.01934e-09,-1.11788e-05,1.117521e-05
00204,4.15039e-04,6.44814e-07,9.28531e-04,9.29176e-04,-9.29508e-04,3.73224e-09,-1.20850e-05,1.208221e-05
00210,4.27246e-04,6.66302e-07,8.53991e-04,8.54657e-04,-8.54983e-04,3.42785e-09,-1.26756e-05,1.267287e-05
00216,4.39453e-04,6.85922e-07,7.76320e-04,7.77006e-04,-7.77328e-04,3.11052e-09,-1.31097e-05,1.310720e-05
00222,4.51660e-04,7.03613e-07,6.96785e-04,6.97489e-04,-6.97808e-04,2.78540e-09,-1.33194e-05,1.331689e-05
00228,4.63867e-04,7.19341e-07,6.16604e-04,6.17324e-04,-6.17642e-04,2.45743e-09,-1.33517e-05,1.334935e-05
00234,4.76074e-04,7.33107e-07,5.37079e-04,5.37812e-04,-5.38131e-04,2.13191e-09,-1.31553e-05,1.315296e-05
00240,4.88281e-04,7.44939e-07,4.59470e-04,4.60215e-04,-4.60536e-04,1.81398e-09,-1.27482e-05,1.274571e-05
00246,5.00488e-04,7.54900e-07,3.84975e-04,3.85730e-04,-3.86055e-04,1.50852e-09,-1.21526e-05,1.215057e-05
00252,5.12695e-04,7.63077e-07,3.14836e-04,3.15599e-04,-3.15928e-04,1.22058e-09,-1.13345e-05,1.133224e-05
00258,5.24902e-04,7.69591e-07,2.50103e-04,2.50872e-04,-2.51208e-04,9.54458e-10,-1.03742e-05,1.037248e-05
