0.00000e+00 -1.18447e-05 3.07143e-07 9.43545e-03 3.72987e-05
2.60419e-02 -1.18384e-05 3.06974e-07 9.43026e-03 3.72787e-05
5.20837e-02 -1.18195e-05 3.06492e-07 9.41544e-03 3.72188e-05
7.81256e-02 -1.17881e-05 3.05686e-07 9.39067e-03 3.71191e-05
1.04167e-01 -1.17436e-05 3.04519e-07 9.35482e-03 3.69796e-05
1.30209e-01 -1.16865e-05 3.03028e-07 9.30902e-03 3.68005e-05
1.56251e-01 -1.16175e-05 3.01241e-07 9.25411e-03 3.65820e-05
1.82293e-01 -1.15359e-05 2.99130e-07 9.18928e-03 3.63243e-05
2.08335e-01 -1.14417e-05 2.96689e-07 9.11430e-03 3.60277e-05
2.34377e-01 -1.13353e-05 2.93928e-07 9.02947e-03 3.56926e-05
2.60419e-01 -1.12168e-05 2.90850e-07 8.93492e-03 3.53192e-05
2.86460e-01 -1.10862e-05 2.87462e-07 8.83082e-03 3.49080e-05
3.12502e-01 -1.09437e-05 2.83766e-07 8.71728e-03 3.44594e-05
3.38544e-01 -1.07896e-05 2.79766e-07 8.59442e-03 3.39740e-05
3.64586e-01 -1.06239e-05 2.75468e-07 8.46237e-03 3.34521e-05
3.90628e-01 -1.04468e-05 2.70875e-07 8.32126e-03 3.28944e-05
4.16670e-01 -1.02585e-05 2.65991e-07 8.17124e-03 3.23015e-05
4.42711e-01 -1.00592e-05 2.60823e-07 8.01248e-03 3.16740e-05
4.68753e-01 -9.84914e-06 2.55376e-07 7.84514e-03 3.10126e-05
4.94795e-01 -9.62853e-06 2.49655e-07 7.66940e-03 3.03180e-05
5.20837e-01 -9.39761e-06 2.43667e-07 7.48544e-03 2.95909e-05
5.46879e-01 -9.15662e-06 2.37418e-07 7.29347e-03 2.88321e-05
5.72920e-01 -8.90583e-06 2.30914e-07 7.09369e-03 2.80425e-05
5.98962e-01 -8.64550e-06 2.24164e-07 6.88632e-03 2.72228e-05
6.25004e-01 -8.37592e-06 2.17173e-07 6.67157e-03 2.63740e-05
6.51046e-01 -8.09737e-06 2.09950e-07 6.44968e-03 2.54969e-05
