0.00000e+00 -4.09682e-05 -9.41375e-07 -3.53016e-06 4.77159e-05
2.60423e-02 -4.09463e-05 -9.40868e-07 -3.52825e-06 4.76903e-05
5.20846e-02 -4.08805e-05 -9.39351e-07 -3.52257e-06 4.76137e-05
7.81269e-02 -4.07709e-05 -9.36818e-07 -3.51307e-06 4.74861e-05
1.04169e-01 -4.06176e-05 -9.33285e-07 -3.49982e-06 4.73076e-05
1.30212e-01 -4.04209e-05 -9.28762e-07 -3.48286e-06 4.70785e-05
1.56254e-01 -4.01809e-05 -9.23245e-07 -3.46217e-06 4.67990e-05
1.82296e-01 -3.98979e-05 -9.16738e-07 -3.43777e-06 4.64693e-05
2.08338e-01 -3.95721e-05 -9.09250e-07 -3.40969e-06 4.60899e-05
2.34381e-01 -3.92039e-05 -9.00788e-07 -3.37795e-06 4.56611e-05
2.60423e-01 -3.87938e-05 -8.91361e-07 -3.34260e-06 4.51835e-05
2.86465e-01 -3.83421e-05 -8.80980e-07 -3.30367e-06 4.46574e-05
3.12508e-01 -3.78494e-05 -8.69655e-07 -3.26121e-06 4.40835e-05
3.38550e-01 -3.73161e-05 -8.57399e-07 -3.21525e-06 4.34625e-05
3.64592e-01 -3.67429e-05 -8.44225e-07 -3.16584e-06 4.27948e-05
3.90634e-01 -3.61303e-05 -8.30147e-07 -3.11305e-06 4.20814e-05
4.16677e-01 -3.54791e-05 -8.15181e-07 -3.05693e-06 4.13229e-05
4.42719e-01 -3.47898e-05 -7.99341e-07 -2.99753e-06 4.05201e-05
4.68761e-01 -3.40633e-05 -7.82646e-07 -2.93492e-06 3.96739e-05
4.94803e-01 -3.33004e-05 -7.65113e-07 -2.86917e-06 3.87853e-05
5.20845e-01 -3.25017e-05 -7.46761e-07 -2.80035e-06 3.78551e-05
5.46888e-01 -3.16683e-05 -7.27609e-07 -2.72853e-06 3.68844e-05
5.72930e-01 -3.08010e-05 -7.07679e-07 -2.65379e-06 3.58742e-05
