xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
0.00000e+00,-2.01357e-05,-2.57289e-07,-5.05851e-01,6.33381e-05
