xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
0.00000e+00,-2.44411e-05,2.09493e-07,4.11879e-01,7.73841e-05
