xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
0.00000e+00,1.71453e-05,-1.36295e-07,-4.08886e-05,-1.27336e-05
