xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
0.00000e+00,-4.14907e-06,3.30164e-07,6.33915e-04,6.80098e-06
