First,Second,Third,Fourth
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
0.00000e+00,-2.84092e-05,1.00109e-06,1.87704e-06,2.53755e-05
