stress,dissipation,viscosity
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
,4753,0,2.28882e-05,5.42481e-07
