First,Second,Third,Fourth
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
0.00000e+00,-1.00021e-05,2.31191e-07,3.46787e-05,-4.23880e-05
