xCor,zCor,zPrime,ignore1,ignore2
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
0.00000e+00,1.28993e-05,-1.46085e-07,-4.38254e-05,-2.01050e-07
