0.00000e+00 -2.94156e-05 -1.24389e-07 -2.44559e-01 9.27836e-05
2.60421e-02 -2.94001e-05 -1.24309e-07 -2.44402e-01 9.27339e-05
5.20843e-02 -2.93535e-05 -1.24099e-07 -2.43988e-01 9.25849e-05
7.81264e-02 -2.92754e-05 -1.23753e-07 -2.43308e-01 9.23368e-05
1.04169e-01 -2.91654e-05 -1.23276e-07 -2.42370e-01 9.19898e-05
1.30211e-01 -2.90245e-05 -1.22672e-07 -2.41184e-01 9.15443e-05
1.56253e-01 -2.88529e-05 -1.21933e-07 -2.39730e-01 9.10007e-05
1.82295e-01 -2.86498e-05 -1.21064e-07 -2.38021e-01 9.03597e-05
2.08337e-01 -2.84159e-05 -1.20067e-07 -2.36062e-01 8.96220e-05
2.34379e-01 -2.81518e-05 -1.18943e-07 -2.33852e-01 8.87882e-05
2.60421e-01 -2.78576e-05 -1.17691e-07 -2.31390e-01 8.78594e-05
2.86463e-01 -2.75335e-05 -1.16314e-07 -2.28683e-01 8.68365e-05
3.12505e-01 -2.71798e-05 -1.14813e-07 -2.25731e-01 8.57206e-05
3.38548e-01 -2.67971e-05 -1.13189e-07 -2.22539e-01 8.45129e-05
3.64590e-01 -2.63856e-05 -1.11444e-07 -2.19109e-01 8.32148e-05
3.90632e-01 -2.59459e-05 -1.09581e-07 -2.15445e-01 8.18275e-05
4.16674e-01 -2.54783e-05 -1.07601e-07 -2.11551e-01 8.03525e-05
4.42716e-01 -2.49834e-05 -1.05508e-07 -2.07437e-01 7.87916e-05
4.68758e-01 -2.44618e-05 -1.03302e-07 -2.03100e-01 7.71462e-05
4.94800e-01 -2.39139e-05 -1.00986e-07 -1.98546e-01 7.54183e-05
5.20842e-01 -2.33404e-05 -9.85619e-08 -1.93781e-01 7.36096e-05
5.46884e-01 -2.27419e-05 -9.60328e-08 -1.88808e-01 7.17220e-05
5.72926e-01 -2.21190e-05 -9.34010e-08 -1.83634e-01 6.97577e-05
5.98968e-01 -2.14725e-05 -9.06691e-08 -1.78263e-01 6.77186e-05
6.25010e-01 -2.08029e-05 -8.78402e-08 -1.72701e-01 6.56071e-05
6.51052e-01 -2.01111e-05 -8.49173e-08 -1.66954e-01 6.34253e-05
6.77094e-01 -1.93977e-05 -8.19035e-08 -1.61029e-01 6.11755e-05
7.03136e-01 -1.86636e-05 -7.88021e-08 -1.54931e-01 5.88603e-05
7.29178e-01 -1.79095e-05 -7.56162e-08 -1.48668e-01 5.64820e-05
7.55220e-01 -1.71362e-05 -7.23495e-08 -1.42245e-01 5.40433e-05
7.81262e-01 -1.63446e-05 -6.90054e-08 -1.35670e-01 5.15467e-05
8.07304e-01 -1.55354e-05 -6.55875e-08 -1.28950e-01 4.89948e-05
8.33346e-01 -1.47096e-05 -6.20994e-08 -1.22092e-01 4.63906e-05
8.59388e-01 -1.38680e-05 -5.85453e-08 -1.15105e-01 4.37366e-05
8.85429e-01 -1.30116e-05 -5.49285e-08 -1.07994e-01 4.10358e-05
9.11471e-01 -1.21413e-05 -5.12529e-08 -1.00767e-01 3.82911e-05
9.37513e-01 -1.12579e-05 -4.75225e-08 -9.34331e-02 3.55053e-05
9.63555e-01 -1.03625e-05 -4.37413e-08 -8.59990e-02 3.26816e-05
9.89597e-01 -9.45598e-06 -3.99133e-08 -7.84727e-02 2.98228e-05
1.01564e+00 -8.53935e-06 -3.60425e-08 -7.08624e-02 2.69321e-05
1.04168e+00 -7.61357e-06 -3.21330e-08 -6.31761e-02 2.40126e-05
1.06772e+00 -6.67963e-06 -2.81891e-08 -5.54221e-02 2.10674e-05
1.09376e+00 -5.73854e-06 -2.42150e-08 -4.76087e-02 1.80996e-05
1.11981e+00 -4.79131e-06 -2.02149e-08 -3.97442e-02 1.51124e-05
1.14585e+00 -3.83894e-06 -1.61932e-08 -3.18371e-02 1.21091e-05
1.17189e+00 -2.88247e-06 -1.21540e-08 -2.38958e-02 9.09275e-06
1.19793e+00 -1.92291e-06 -8.10186e-09 -1.59289e-02 6.06670e-06
1.22397e+00 -9.61289e-07 -4.04102e-09 -7.94496e-03 3.03415e-06
1.25001e+00 1.36047e-09 2.42212e-11 4.76209e-05 -1.64648e-09
1.27606e+00 9.64024e-07 4.08893e-09 8.03916e-03 -3.03744e-06
1.30210e+00 1.92565e-06 8.14931e-09 1.60222e-02 -6.06998e-06
1.32814e+00 2.88522e-06 1.22010e-08 2.39881e-02 -9.09601e-06
1.35418e+00 3.84171e-06 1.62396e-08 3.19283e-02 -1.21123e-05
1.38022e+00 4.79407e-06 2.02608e-08 3.98343e-02 -1.51156e-05
1.40626e+00 5.74131e-06 2.42603e-08 4.76977e-02 -1.81028e-05
1.43231e+00 6.68239e-06 2.82338e-08 5.55100e-02 -2.10705e-05
1.45835e+00 7.61633e-06 3.21772e-08 6.32629e-02 -2.40157e-05
1.48439e+00 8.54210e-06 3.60861e-08 7.09482e-02 -2.69352e-05
1.51043e+00 9.45873e-06 3.99564e-08 7.85576e-02 -2.98258e-05
1.53647e+00 1.03652e-05 4.37840e-08 8.60828e-02 -3.26845e-05
1.56251e+00 1.12606e-05 4.75646e-08 9.35158e-02 -3.55082e-05
1.58855e+00 1.21440e-05 5.12944e-08 1.00849e-01 -3.82938e-05
1.61460e+00 1.30143e-05 5.49693e-08 1.08074e-01 -4.10385e-05
