0.00000e+00 2.16559e-05 -2.38137e-07 -1.82889e-03 -6.88338e-05
2.60413e-02 2.16441e-05 -2.38007e-07 -1.82789e-03 -6.87969e-05
5.20827e-02 2.16095e-05 -2.37624e-07 -1.82496e-03 -6.86864e-05
7.81240e-02 2.15518e-05 -2.36985e-07 -1.82005e-03 -6.85023e-05
1.04165e-01 2.14704e-05 -2.36093e-07 -1.81320e-03 -6.82449e-05
1.30207e-01 2.13662e-05 -2.34957e-07 -1.80447e-03 -6.79144e-05
1.56248e-01 2.12398e-05 -2.33562e-07 -1.79376e-03 -6.75112e-05
1.82289e-01 2.10903e-05 -2.31909e-07 -1.78106e-03 -6.70357e-05
2.08331e-01 2.09180e-05 -2.30011e-07 -1.76649e-03 -6.64884e-05
2.34372e-01 2.07234e-05 -2.27872e-07 -1.75006e-03 -6.58699e-05
2.60413e-01 2.05067e-05 -2.25490e-07 -1.73176e-03 -6.51808e-05
2.86455e-01 2.02680e-05 -2.22865e-07 -1.71160e-03 -6.44220e-05
3.12496e-01 2.00075e-05 -2.20001e-07 -1.68961e-03 -6.35942e-05
3.38537e-01 1.97257e-05 -2.16902e-07 -1.66581e-03 -6.26983e-05
3.64579e-01 1.94227e-05 -2.13570e-07 -1.64022e-03 -6.17353e-05
3.90620e-01 1.90989e-05 -2.10010e-07 -1.61287e-03 -6.07062e-05
4.16661e-01 1.87547e-05 -2.06224e-07 -1.58380e-03 -5.96120e-05
4.42703e-01 1.83904e-05 -2.02218e-07 -1.55303e-03 -5.84540e-05
4.68744e-01 1.80063e-05 -1.97995e-07 -1.52060e-03 -5.72335e-05
4.94786e-01 1.76030e-05 -1.93560e-07 -1.48654e-03 -5.59516e-05
5.20827e-01 1.71808e-05 -1.88918e-07 -1.45089e-03 -5.46098e-05
5.46868e-01 1.67403e-05 -1.84074e-07 -1.41369e-03 -5.32096e-05
5.72910e-01 1.62818e-05 -1.79033e-07 -1.37497e-03 -5.17524e-05
5.98951e-01 1.58059e-05 -1.73800e-07 -1.33478e-03 -5.02397e-05
6.24993e-01 1.53130e-05 -1.68380e-07 -1.29316e-03 -4.86733e-05
6.51034e-01 1.48038e-05 -1.62781e-07 -1.25016e-03 -4.70547e-05
6.77075e-01 1.42787e-05 -1.57007e-07 -1.20581e-03 -4.53858e-05
7.03117e-01 1.37383e-05 -1.51065e-07 -1.16018e-03 -4.36682e-05
7.29158e-01 1.31832e-05 -1.44961e-07 -1.11330e-03 -4.19039e-05
7.55200e-01 1.26140e-05 -1.38702e-07 -1.06523e-03 -4.00947e-05
7.81241e-01 1.20313e-05 -1.32294e-07 -1.01602e-03 -3.82426e-05
8.07283e-01 1.14357e-05 -1.25745e-07 -9.65721e-04 -3.63495e-05
8.33324e-01 1.08279e-05 -1.19061e-07 -9.14389e-04 -3.44176e-05
8.59366e-01 1.02084e-05 -1.12250e-07 -8.62077e-04 -3.24487e-05
8.85407e-01 9.57806e-06 -1.05318e-07 -8.08840e-04 -3.04451e-05
9.11449e-01 8.93742e-06 -9.82732e-08 -7.54738e-04 -2.84089e-05
9.37490e-01 8.28721e-06 -9.11233e-08 -6.99827e-04 -2.63423e-05
9.63532e-01 7.62813e-06 -8.38760e-08 -6.44168e-04 -2.42475e-05
9.89573e-01 6.96088e-06 -7.65390e-08 -5.87819e-04 -2.21267e-05
1.01562e+00 6.28617e-06 -6.91199e-08 -5.30841e-04 -1.99822e-05
1.04166e+00 5.60474e-06 -6.16268e-08 -4.73294e-04 -1.78163e-05
1.06770e+00 4.91730e-06 -5.40677e-08 -4.15240e-04 -1.56314e-05
1.09374e+00 4.22459e-06 -4.64506e-08 -3.56740e-04 -1.34297e-05
1.11978e+00 3.52736e-06 -3.87837e-08 -2.97859e-04 -1.12136e-05
1.14582e+00 2.82635e-06 -3.10753e-08 -2.38658e-04 -8.98550e-06
1.17186e+00 2.12232e-06 -2.33335e-08 -1.79202e-04 -6.74779e-06
1.19791e+00 1.41601e-06 -1.55668e-08 -1.19553e-04 -4.50285e-06
1.22395e+00 7.08186e-07 -7.78333e-09 -5.97760e-05 -2.25309e-06
1.24999e+00 -3.98163e-10 8.45370e-12 6.49244e-08 -9.13007e-10
1.27603e+00 -7.08988e-07 7.80014e-09 5.99051e-05 2.25127e-06
1.30207e+00 -1.41682e-06 1.55835e-08 1.19681e-04 4.50103e-06
1.32811e+00 -2.12314e-06 2.33502e-08 1.79329e-04 6.74598e-06
1.35416e+00 -2.82718e-06 3.10919e-08 2.38786e-04 8.98371e-06
1.38020e+00 -3.52820e-06 3.88003e-08 2.97986e-04 1.12118e-05
1.40624e+00 -4.22544e-06 4.64672e-08 3.56868e-04 1.34279e-05
1.43228e+00 -4.91815e-06 5.40843e-08 4.15367e-04 1.56296e-05
1.45832e+00 -5.60560e-06 6.16436e-08 4.73423e-04 1.78146e-05
1.48437e+00 -6.28706e-06 6.91369e-08 5.30971e-04 1.99805e-05
1.51041e+00 -6.96178e-06 7.65562e-08 5.87952e-04 2.21251e-05
1.53645e+00 -7.62904e-06 8.38936e-08 6.44303e-04 2.42459e-05
1.56249e+00 -8.28814e-06 9.11412e-08 6.99964e-04 2.63408e-05
1.58853e+00 -8.93837e-06 9.82913e-08 7.54877e-04 2.84074e-05
1.61457e+00 -9.57903e-06 1.05336e-07 8.08982e-04 3.04437e-05
1.64062e+00 -1.02094e-05 1.12268e-07 8.62221e-04 3.24473e-05
1.66666e+00 -1.08289e-05 1.19080e-07 9.14537e-04 3.44162e-05
1.69270e+00 -1.14368e-05 1.25765e-07 9.65871e-04 3.63482e-05
1.71874e+00 -1.20324e-05 1.32314e-07 1.01617e-03 3.82414e-05
1.74478e+00 -1.26151e-05 1.38722e-07 1.06538e-03 4.00935e-05
1.77083e+00 -1.31844e-05 1.44981e-07 1.11345e-03 4.19028e-05
1.79687e+00 -1.37395e-05 1.51085e-07 1.16033e-03 4.36671e-05
1.82291e+00 -1.42799e-05 1.57027e-07 1.20597e-03 4.53847e-05
1.84895e+00 -1.48050e-05 1.62802e-07 1.25032e-03 4.70537e-05
1.87499e+00 -1.53143e-05 1.68401e-07 1.29332e-03 4.86724e-05
1.90103e+00 -1.58072e-05 1.73821e-07 1.33494e-03 5.02389e-05
1.92708e+00 -1.62831e-05 1.79054e-07 1.37513e-03 5.17516e-05
1.95312e+00 -1.67416e-05 1.84095e-07 1.41385e-03 5.32088e-05
1.97916e+00 -1.71822e-05 1.88940e-07 1.45106e-03 5.46091e-05
2.00520e+00 -1.76044e-05 1.93582e-07 1.48671e-03 5.59510e-05
2.03124e+00 -1.80078e-05 1.98017e-07 1.52077e-03 5.72329e-05
2.05729e+00 -1.83918e-05 2.02240e-07 1.55320e-03 5.84535e-05
2.08333e+00 -1.87562e-05 2.06246e-07 1.58397e-03 5.96115e-05
